id,device,timestamp,name,value
1f949625-bc96-4bce-b5ec-2a5b27f238b7-25,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016578482,status,resume
1f949625-bc96-4bce-b5ec-2a5b27f238b7-26,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016578542,startColor,n8
1f949625-bc96-4bce-b5ec-2a5b27f238b7-27,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016581009,incorrect,click.black:21440
1f949625-bc96-4bce-b5ec-2a5b27f238b7-28,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016581012,highscore,"-1,-1,-1,-1,-1,-1,-1,-1"
1f949625-bc96-4bce-b5ec-2a5b27f238b7-29,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016581848,colorchange,n3
1f949625-bc96-4bce-b5ec-2a5b27f238b7-30,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016582093,colorchange,n5
1f949625-bc96-4bce-b5ec-2a5b27f238b7-31,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016582229,colorchange,n4
1f949625-bc96-4bce-b5ec-2a5b27f238b7-32,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016582430,colorchange,n5
1f949625-bc96-4bce-b5ec-2a5b27f238b7-33,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016582749,colorchange,n6
1f949625-bc96-4bce-b5ec-2a5b27f238b7-34,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016582843,colorchange,n0
1f949625-bc96-4bce-b5ec-2a5b27f238b7-35,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016583034,colorchange,n10
1f949625-bc96-4bce-b5ec-2a5b27f238b7-36,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016583315,colorchange,n6
1f949625-bc96-4bce-b5ec-2a5b27f238b7-37,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016583622,colorchange,n3
1f949625-bc96-4bce-b5ec-2a5b27f238b7-38,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016583717,colorchange,n2
1f949625-bc96-4bce-b5ec-2a5b27f238b7-39,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016587450,colorchange,n8
1f949625-bc96-4bce-b5ec-2a5b27f238b7-40,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016587953,colorchange,n5
1f949625-bc96-4bce-b5ec-2a5b27f238b7-41,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016588060,colorchange,n3
1f949625-bc96-4bce-b5ec-2a5b27f238b7-42,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016588092,colorchange,n9
1f949625-bc96-4bce-b5ec-2a5b27f238b7-43,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016588193,colorchange,n5
1f949625-bc96-4bce-b5ec-2a5b27f238b7-44,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016588199,colorchange,n2
1f949625-bc96-4bce-b5ec-2a5b27f238b7-45,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016589045,incorrect,click.black:18090
1f949625-bc96-4bce-b5ec-2a5b27f238b7-46,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016590433,correct,yellow:11857
1f949625-bc96-4bce-b5ec-2a5b27f238b7-47,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016590596,born,yellow
1f949625-bc96-4bce-b5ec-2a5b27f238b7-48,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016593885,incorrect,click.lilac:14765
1f949625-bc96-4bce-b5ec-2a5b27f238b7-49,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016603636,colorchange,n7
1f949625-bc96-4bce-b5ec-2a5b27f238b7-50,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016603805,colorchange,n5
1f949625-bc96-4bce-b5ec-2a5b27f238b7-51,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016604000,colorchange,n3
1f949625-bc96-4bce-b5ec-2a5b27f238b7-52,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016604321,colorchange,n10
1f949625-bc96-4bce-b5ec-2a5b27f238b7-53,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016604427,colorchange,n3
1f949625-bc96-4bce-b5ec-2a5b27f238b7-54,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016605472,incorrect,click.black:14905
1f949625-bc96-4bce-b5ec-2a5b27f238b7-55,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016606683,correct,yellow:16001
1f949625-bc96-4bce-b5ec-2a5b27f238b7-56,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016606879,born,lilac
1f949625-bc96-4bce-b5ec-2a5b27f238b7-57,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016608735,correct,orange:30159
1f949625-bc96-4bce-b5ec-2a5b27f238b7-58,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016608892,born,orange
1f949625-bc96-4bce-b5ec-2a5b27f238b7-59,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016609187,correct,orange:201
1f949625-bc96-4bce-b5ec-2a5b27f238b7-60,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016609603,incorrect,click.black:16902
1f949625-bc96-4bce-b5ec-2a5b27f238b7-61,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016611355,colorchange,n1
1f949625-bc96-4bce-b5ec-2a5b27f238b7-62,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016611850,incorrect,click.black:17283
1f949625-bc96-4bce-b5ec-2a5b27f238b7-63,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016612184,colorchange,n0
1f949625-bc96-4bce-b5ec-2a5b27f238b7-64,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016612279,colorchange,n7
1f949625-bc96-4bce-b5ec-2a5b27f238b7-65,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016612382,colorchange,n3
1f949625-bc96-4bce-b5ec-2a5b27f238b7-66,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016612502,colorchange,n5
1f949625-bc96-4bce-b5ec-2a5b27f238b7-67,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016612797,born,yellow
1f949625-bc96-4bce-b5ec-2a5b27f238b7-68,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016612912,colorchange,n8
