id,device,timestamp,HIGH_ACTIVITY_INTERVALS,LOW_ACTIVITY_INTERVALS,TOTAL_INTERVALS
5a1672ce-c249-45e4-98a0-7b7cec2bb6c3-3,7cc28a9e-1a11-44b9-be4a-4e3f62a925ee,1336046532,0,0,15
5a1672ce-c249-45e4-98a0-7b7cec2bb6c3-5,7cc28a9e-1a11-44b9-be4a-4e3f62a925ee,1336046652,0,0,15
5a1672ce-c249-45e4-98a0-7b7cec2bb6c3-10,7cc28a9e-1a11-44b9-be4a-4e3f62a925ee,1336046772,0,0,15
5a1672ce-c249-45e4-98a0-7b7cec2bb6c3-13,7cc28a9e-1a11-44b9-be4a-4e3f62a925ee,1336046892,0,0,15
5a1672ce-c249-45e4-98a0-7b7cec2bb6c3-18,7cc28a9e-1a11-44b9-be4a-4e3f62a925ee,1336047012,0,1,15
5a1672ce-c249-45e4-98a0-7b7cec2bb6c3-22,7cc28a9e-1a11-44b9-be4a-4e3f62a925ee,1336047132,0,0,15
5a1672ce-c249-45e4-98a0-7b7cec2bb6c3-24,7cc28a9e-1a11-44b9-be4a-4e3f62a925ee,1336047252,0,0,15
5a1672ce-c249-45e4-98a0-7b7cec2bb6c3-28,7cc28a9e-1a11-44b9-be4a-4e3f62a925ee,1336047372,1,0,15
5a1672ce-c249-45e4-98a0-7b7cec2bb6c3-32,7cc28a9e-1a11-44b9-be4a-4e3f62a925ee,1336047492,0,0,15
448cbed6-8b0f-4099-a355-72348da56107-4,7cc28a9e-1a11-44b9-be4a-4e3f62a925ee,1336043982,0,0,5
448cbed6-8b0f-4099-a355-72348da56107-6,7cc28a9e-1a11-44b9-be4a-4e3f62a925ee,1336044097,0,0,10
448cbed6-8b0f-4099-a355-72348da56107-8,7cc28a9e-1a11-44b9-be4a-4e3f62a925ee,1336044221,0,0,6
448cbed6-8b0f-4099-a355-72348da56107-12,7cc28a9e-1a11-44b9-be4a-4e3f62a925ee,1336044337,0,0,10
448cbed6-8b0f-4099-a355-72348da56107-14,7cc28a9e-1a11-44b9-be4a-4e3f62a925ee,1336044460,0,0,7
448cbed6-8b0f-4099-a355-72348da56107-17,7cc28a9e-1a11-44b9-be4a-4e3f62a925ee,1336044583,0,0,4
448cbed6-8b0f-4099-a355-72348da56107-21,7cc28a9e-1a11-44b9-be4a-4e3f62a925ee,1336044697,0,0,10
448cbed6-8b0f-4099-a355-72348da56107-22,7cc28a9e-1a11-44b9-be4a-4e3f62a925ee,1336044818,0,0,9
448cbed6-8b0f-4099-a355-72348da56107-25,7cc28a9e-1a11-44b9-be4a-4e3f62a925ee,1336044932,1,0,15
448cbed6-8b0f-4099-a355-72348da56107-27,7cc28a9e-1a11-44b9-be4a-4e3f62a925ee,1336045063,0,0,4
448cbed6-8b0f-4099-a355-72348da56107-30,7cc28a9e-1a11-44b9-be4a-4e3f62a925ee,1336045219,0,0,8
448cbed6-8b0f-4099-a355-72348da56107-33,7cc28a9e-1a11-44b9-be4a-4e3f62a925ee,1336045332,0,0,15
